ABQ-S	MOB-G	REN-HS	57.7276	133.262	75.6419	121.567	236.892	236.718	183.284	219.061	310.537
ABQ-S	MOB-G	REN-S	53.5594	139.191	74.0151	137.044	234.982	224.996	200.247	214.048	310.287
ABQ-S	MOB-G	RGG-C	113.834	66.0125	75.1352	234.085	238.087	360.698	227.372	273.216	312.732
ABQ-S	MOB-G	RGG-S	40.695	284.463	33.7106	46.7114	238.448	65.1025	295.894	245.647	309.252
ABQ-S	MOB-G	SLV-F	120.379	63.6943	62.442	324.612	237.767	368.833	325.573	291.926	311.482
ABQ-S	MOB-G	SLV-M	126.709	52.4625	59.5157	388.947	233.809	375.693	381.498	299.592	299.995
ABQ-S	MOB-G	SLV-O	187.845	9.79757	10.3741	860.985	62.7751	267.396	860.687	240.558	89.0641
ABQ-S	MOB-G	SNM-C	113.872	58.2547	63.8426	273.653	236.51	365.509	269.489	282.609	308.426
ABQ-S	MOB-G	SNM-M	132.581	52.9694	59.1685	407.502	232.177	381.822	402.289	303.173	301.607
ABQ-S	MOB-G	SNM-S	38.5521	271.656	32.6745	84.6331	237.913	70.4958	325.795	245.013	305.968
ABQ-S	MOB-G	TES-C	110.781	70.1269	72.187	257.881	238.844	351.761	255.647	273.632	310.398
ABQ-S	MOB-G	TES-M	129.249	52.0481	59.9833	403.131	233.962	381.453	395.501	301.248	303.343
ABQ-S	MOB-G	TES-S	38.6291	287.172	31.6351	39.9099	236.864	61.3899	297.621	243.817	307.377
ABQ-S	MOB-G	TRE-F	120.174	63.8118	64.4414	290.732	234.906	368.219	289.145	287.646	311.232
ABQ-S	MOB-G	TRQ-F	124.288	62.7328	61.2096	295.738	237.455	374.738	296.053	296.762	312.009
ABQ-S	MOB-S	MTB-F	225.814	41.0256	47.5742	232.938	108.019	360.463	225.208	283.732	174.201
ABQ-S	MOB-S	PAS-C	246.565	45.7084	40.4445	258.818	107.769	375.836	265.637	312.196	174.465
ABQ-S	MOB-S	REN-C	316.346	30.2007	25.3279	469.106	97.0007	448.368	474.527	386.81	162.41
ABQ-S	MOB-S	REN-HC	314.258	31.5158	25.0974	436.196	97.3162	443.173	442.372	386.4	160.222
ABQ-S	MOB-S	REN-HS	120.637	58.0926	80.412	120.608	106.36	237.759	98.421	145.133	173.438
ABQ-S	MOB-S	REN-S	114.499	61.9412	79.8371	140.328	107.311	227.35	118.058	138.411	173.938
ABQ-S	MOB-S	RGG-C	235.538	44.5962	44.6934	243.224	107.797	365.685	244.933	296.377	174.59
ABQ-S	MOB-S	RGG-S	66.6725	173.334	52.702	47.9544	107.811	64.7553	168.552	120.837	171.847
ABQ-S	MOB-S	SLV-F	245.547	44.7489	41.2489	332.556	107.936	373.951	336.174	310.887	172.59
ABQ-S	MOB-S	SLV-M	246.945	35.5296	35.7588	398.635	107.29	381.464	398.683	316.761	168.493
ABQ-S	MOB-S	SLV-O	220.847	10.6952	7.7934	869.124	35.0267	268.396	871.998	245.685	56.3341
ABQ-S	MOB-S	SNM-C	236.223	40.2145	38.3117	283.16	108.853	370.321	286.973	304.917	172.868
ABQ-S	MOB-S	SNM-M	252.139	33.7472	35.7472	419.905	106.151	387.19	418.669	320.543	168.313
ABQ-S	MOB-S	SNM-S	63.5178	159.696	53.9805	85.8969	107.054	69.6208	193.779	116.772	168.688
ABQ-S	MOB-S	TES-C	229.597	48.3019	42.5102	264.978	108.221	356.379	270.242	292.523	174.465
ABQ-S	MOB-S	TES-M	251.46	34.4521	35.4659	419.478	106.644	386.821	418.651	320.416	169.396
ABQ-S	MOB-S	TES-S	61.6062	173.814	51.7997	41.3752	108.144	60.8274	164.271	118.124	170.861
ABQ-S	MOB-S	TRE-F	245.287	46.1171	41.2004	297.434	107.783	373.476	302.67	310.176	173.757
ABQ-S	MOB-S	TRQ-F	251.452	44.8873	40.179	303.071	107.623	381.071	306.224	316.848	173.313
ABQ-S	MTB-F	PAS-C	65.8633	53.2537	161.395	260.408	232.868	373.128	154.912	138.371	361.476
ABQ-S	MTB-F	REN-C	160.044	49.5012	43.5608	471.523	211.16	442.909	478.026	327.213	334.346
